Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Number_of_Services,Tenure_Group,Monthly_to_Total_Ratio
1,0,0,1,-0.7888002190384014,1,1,1.0133075601823696,-0.4615145261626326,1,-1.1989247107446497,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,2,0.07714736969991495
1,0,0,1,-1.0331224013585834,1,1,0.32033821111309646,-0.7728793709744982,1,0.4807414607426151,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.1406693136698809
0,1,1,1,-0.0965540357978854,1,0,0.677624566148813,0.12183958797479456,1,0.014120561567491672,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,3,0.033302045445656854
0,0,1,1,-1.2367242199587352,1,1,0.7906267621601091,-0.9266977955492867,1,-0.604659326469085,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,1,0.4912621359223301
1,1,0,0,-0.3408762181180675,1,0,-0.3327480099521901,-0.4154109111674644,1,1.0978306933473978,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.040884142926483215
0,0,1,1,-1.2774445836787656,1,1,0.8820255971692458,-0.9654998332413922,1,-1.715419945157694,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,0.9891657638136512
1,1,1,1,-1.2774445836787656,1,1,0.4898415051300408,-0.9707057916810381,1,0.07582948482796995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0.9875776397515528
1,0,0,1,-1.0331224013585834,1,1,0.1774236690988095,-0.7995047601128561,1,-0.6181845699234364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.14961050048020488
1,1,0,1,1.4100994218432374,1,1,1.5467443972356951,2.295194881651326,1,-0.21496324944058523,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,7,5,0.014873514987104274
1,0,0,1,1.002895784642934,1,1,1.0133075601823696,1.3885419247535233,1,1.571214214249697,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,4,0.01754773813800536
0,1,0,1,-1.0331224013585834,1,1,0.7141841001524675,-0.7467613421925465,1,-0.8929160775899493,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0.1466587315082469
0,0,0,1,-1.2774445836787656,1,1,1.1977670272008092,-0.9613085955145587,1,-1.0755068642236931,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5,1,0.9901768172888016
0,1,1,1,-0.748079855318371,1,1,0.7158458971526335,-0.48476486597359303,1,-0.6114219481962607,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0.07301493294978637
0,1,1,1,-0.1779947632379461,1,1,0.8371570781647607,0.15256797825626317,1,-1.6334231567156885,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,0.03424644495631151
1,0,0,1,-0.62591876415828,1,1,0.3884718881199074,-0.4616248218922861,1,-0.9588516394299124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.06193292287751134
1,1,1,1,-0.9109613101984924,1,1,0.17410007509847744,-0.6793044739364583,1,-1.0518376881785783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.09446693657219973
0,1,1,1,0.06632741908223598,1,1,-0.012021188920128179,-0.08425901245575879,1,0.6667135582399468,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,5,3,0.03081708338317981
0,1,0,1,-1.2774445836787656,1,1,1.2526063282062914,-0.9605806436988457,1,0.34717968163089497,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6,1,0.9903334944417593
0,1,1,1,-1.1960038562387048,1,0,0.5097830691320341,-0.9098004897663684,1,-0.059422949715544085,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,0.366506520247083
0,1,1,1,-1.2367242199587352,1,1,0.5131066631323666,-0.941345068447273,1,-0.016311236204798983,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0.5453927235634137
0,1,1,1,-1.0738427650786138,1,1,1.109691786192005,-0.7554305865433125,1,-0.6951093920700601,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,0.17266250329844313
1,1,1,1,-0.8295205827584317,1,1,1.6015836982411773,-0.39485178716004976,1,-0.36796756601793545,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,7,1,0.081508208551326
0,1,1,1,-1.2774445836787656,1,0,0.20401242110146783,-0.9744999647811189,1,0.28631608608631365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.9860917941585535
0,0,1,1,-1.1960038562387048,1,1,0.7341256641544608,-0.9083004678430808,1,-0.7094799632403084,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0.391304347826087
1,1,0,1,-0.38159658183809786,1,1,1.1661928841976528,0.022749904454079047,1,-0.8244445326022953,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5,2,0.04281181666166445
1,1,0,1,-1.2774445836787656,1,1,0.3236618051134285,-0.9729117062741083,1,0.9752581745423382,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.9867549668874173
1,1,1,1,1.3286586944031769,1,1,1.475287126228552,2.0565590409729864,1,1.3531196635482805,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,7,5,0.015722681570683645
0,1,1,1,-0.6666391278783103,1,1,0.014567563082529699,-0.5454716355748863,1,0.2719455149160653,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,2,0.062431177287307904
1,0,0,1,1.369379058123207,1,1,1.15456030519649,2.004036214511984,1,0.06653087995310336,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,5,5,0.014582707400540807
1,1,1,1,-1.2774445836787656,1,1,0.22561578210362715,-0.9742131958840197,1,1.1316438019832764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.9862164024810476
1,1,0,1,0.8400143297628127,1,0,0.9684390411778845,1.2130173005829235,1,0.9659595696674717,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,4,0.01866724981114071
1,0,0,1,1.4915401492832983,1,1,1.4503601712260603,2.222885001290483,1,0.2601109268935078,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,7,5,0.014810361788173573
0,1,0,1,-0.7888002190384014,0,1,-0.532163649972125,-0.7263345730607159,1,-1.4753468738429565,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,2,0.07684426229508197
0,1,1,1,-1.1552834925186746,1,1,0.6942425361504742,-0.8638733479386459,1,-0.9952007312134817,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0.2654579265457927
1,1,1,1,-0.8295205827584317,1,1,1.393859073220412,-0.4525805720606981,1,-1.6858334751013002,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,6,1,0.08502669535421149
1,1,1,1,-1.2774445836787656,0,1,-1.3165318340505352,-0.9946840833077116,1,0.8332431182716485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9617590822179732
0,1,0,1,0.880734693482843,1,0,1.5151702542325387,1.5941772831195316,1,1.5120412741369096,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,7,4,0.0187219531230118
0,1,0,1,0.6364125111626608,1,1,1.2791950802089493,1.216701177953351,1,0.28378010293862277,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,6,3,0.020492006628891248
1,1,1,1,-1.2367242199587352,1,1,-0.5637377929752814,-0.9649924728849862,1,-0.22510718203134877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.5115034777956126
0,1,1,1,-0.13727439951791576,1,1,1.1246479591934997,0.2882979031678754,1,0.6286738110245835,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,5,3,0.03360370799536501
0,0,0,1,-0.7073594915983407,1,1,0.6078290921418354,-0.4506393672187963,1,-1.5252212090808774,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,2,0.06594933693321686
1,1,0,1,-0.62591876415828,1,1,0.1873944510998066,-0.47016171136746804,1,0.05807760279413373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.057940002469034205
0,0,1,1,0.9621754209229036,1,1,1.329048990213933,1.4254248167496577,1,1.0183698880530834,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,6,4,0.019005198080429636
0,0,1,1,-0.46303730927815856,1,1,0.9800716201790471,-0.1349950480963745,1,0.3539423033580707,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,2,0.04772756045068996
0,1,1,0,-1.2774445836787656,1,0,-0.6252242819814278,-0.9855074786005396,1,0.13753840808844822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.9787007454739084
0,0,1,1,-1.2774445836787656,1,1,0.179085466098976,-0.9748308519700793,1,-1.331641162140473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.9859451862262825
0,1,1,1,-1.2774445836787656,1,1,0.6909189421501416,-0.968036635023423,1,-0.36627691058614154,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0.9884459849797804
0,1,0,1,0.10704778280226633,1,1,0.18407085709947407,0.06036074826592678,1,0.8560669666008666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0.02907902628694339
1,0,0,1,-0.015113308357824713,1,0,1.3822264942192488,0.5475149269995604,1,-0.24285906406518498,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,6,3,0.03019805494427486
0,1,0,1,0.025607055362205634,1,1,1.2941512532104444,0.5238013451240552,1,0.05131498106695803,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,6,3,0.029901960784313727
1,1,1,1,-1.2774445836787656,1,1,0.7839795741594444,-0.9668013228513038,1,-0.12366785612371324,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,0.9888080581980974
0,1,0,1,-0.9924020376385531,1,1,0.9784098231788811,-0.6628483510721542,1,-1.2352738025282193,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,1,0.12103302068611077
0,1,1,1,-1.1145631287986442,1,1,1.0465435001856922,-0.7796956470670853,1,0.5542849720256509,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,1,0.1874573960463531
0,1,0,1,-1.2367242199587352,1,1,0.19736523310080326,-0.9433745098728977,1,0.13415709722486038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.49631449631449637
0,1,0,1,0.3920903288424788,0,0,-1.0373499380226265,-0.36813816143796907,1,-1.9918421082560007,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3,0.023197123694945723
0,0,0,1,0.3106496014024181,1,1,0.9900424021800438,0.600324522357662,1,1.0783881558817676,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,3,0.025964931551991654
0,1,1,1,1.002895784642934,1,1,1.6015836982411773,1.846467735128976,1,0.2854707583704167,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,7,4,0.01746829570058769
1,1,1,1,-1.2774445836787656,0,0,-0.9592454790148186,-0.9899413669326106,1,0.2930787078134894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.9728997289972899
1,1,1,1,0.22920887396235737,1,1,1.1462513201956595,0.6606342273322027,1,0.7385664140911887,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,3,0.026269470508052884
1,0,1,1,-1.2367242199587352,0,1,-1.3397969920528607,-0.9848236450766876,1,0.9913194011443806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5041237113402062
0,1,1,1,-0.9924020376385531,1,1,1.2825186742092813,-0.6319655467691707,1,-1.7221825668848696,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,1,0.12183189909230226
1,0,1,1,-1.0331224013585834,1,1,0.6659919871476498,-0.7644748363749005,1,-2.0163566120170127,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0.1547586458618487
0,0,1,1,-0.055833672077855064,1,1,1.1695164781979852,0.4001157138906064,1,0.8129552530901214,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5,3,0.031355387197465216
0,1,1,1,-0.5851984004382496,1,1,0.8388188751649267,-0.3319391029656863,1,-1.4305445049004175,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2,0.05888703503778585
0,0,1,1,-0.748079855318371,1,1,1.332372584214265,-0.33015231214529933,1,-1.782200834713554,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,6,2,0.06842208300704776
1,1,0,1,-0.1779947632379461,1,0,1.3739175092184182,0.25044440875079005,1,-0.5328064706178431,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,6,3,0.037248981884566774
1,0,1,1,-0.7073594915983407,1,1,0.31369102311243185,-0.5055225222943841,1,0.1290851309294786,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0.06538020971010662
0,1,1,1,-1.1145631287986442,1,1,0.8172155141627669,-0.8020856801867483,1,0.15529029012228443,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4,1,0.1931056840285282
0,1,1,1,-1.2774445836787656,1,1,0.4117370461222332,-0.971742571539781,1,-1.3899687745373634,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.9872040946896993
1,1,1,1,-1.2774445836787656,0,1,-0.9808488400169781,-0.9902281358297098,1,-1.5657969394439315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.9724137931034482
1,1,0,1,-1.1552834925186746,0,1,-0.5388108379727895,-0.9171020670694311,1,-0.3764208431769051,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,0.24034653465346534
0,1,0,1,0.8400143297628127,1,1,1.1180007711928355,1.2660916056921938,1,1.7588769671788227,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,5,4,0.019104941267838075
1,0,0,1,1.0843365120829946,1,1,0.966777244177718,1.4537046418328183,1,0.8366244291352364,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,0.016831816347576557
1,0,0,1,0.5549717837226001,1,1,1.1944434332004772,0.9977200362992672,1,1.1088199536540584,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,6,3,0.022169873629518735
0,1,1,1,-0.748079855318371,1,1,0.5214156481331973,-0.5328317449565938,1,-0.20735529999751257,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0.07497670083876981
1,1,1,1,-0.055833672077855064,1,1,-0.3161300399505289,-0.24886435939066068,1,-1.240345768823601,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,3,0.03218477849299507
1,1,0,1,-0.7888002190384014,0,1,-0.3427187919531868,-0.693929687688514,1,0.686156095705577,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4,2,0.07692307692307693
1,1,1,1,0.10704778280226633,1,0,0.35191235411625243,0.1572003989017107,1,-1.3654542707763515,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0.02857359549496596
1,1,1,1,-1.2367242199587352,1,1,0.36354493311741554,-0.9223080255090769,1,0.233060439984805,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.3980021030494217
1,1,1,1,-1.2774445836787656,1,1,0.3153528201125979,-0.9730220020037619,1,0.29561469096118026,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.9867109634551495
0,0,1,1,-0.30015585439803716,1,1,0.82884809316393,-0.040670140096690593,1,-0.2724455341215787,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,3,0.040986040986040986
0,0,1,1,-0.6666391278783103,1,1,1.0515288911861906,-0.3081814027983197,1,-1.4474510592183567,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,2,0.06092782201997219
1,0,1,1,-1.2774445836787656,1,1,0.1574821050968162,-0.9751176208671786,1,-0.9529343454186336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9858156028368794
1,0,0,1,0.14776814652229667,1,1,0.6809481601491449,0.37633595457730906,1,-1.149050375506729,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0.02720382927802154
1,1,1,1,-1.2774445836787656,1,0,-1.5076384890696393,-0.9972208850897424,1,-0.20989128314520344,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.9509803921568627
0,1,1,1,-0.9516816739185228,1,1,0.6161380771426661,-0.6513775951881889,1,-0.7441383995920838,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0.10356832027850305
0,1,1,1,-0.9924020376385531,1,1,0.5097830691320341,-0.7060842770963311,1,0.5669648877641053,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.11774217257092459
1,0,1,1,0.5142514200025698,1,0,-0.06852228692577646,0.22578228360026462,1,-1.4761922015588536,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,4,3,0.022452999104744853
1,1,1,1,-0.30015585439803716,1,0,-1.3115464430500368,-0.7073857667062425,1,-0.5251985211747705,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,3,0.03735144312393888
1,1,1,1,-0.7888002190384014,1,0,1.109691786192005,-0.4630145480859204,1,0.9507436707813264,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,2,0.07971573604060914
1,1,1,1,0.5549717837226001,1,1,0.9617918531772199,0.8272469565467986,1,-0.8641749352494525,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,3,0.022546802059771883
1,0,1,1,-0.30015585439803716,1,0,1.3689321182179202,0.16567111093910036,1,-0.09915335236270133,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,6,3,0.039887058823529414
1,1,1,1,-0.5851984004382496,1,1,0.572931355138347,-0.37689564237245793,1,-0.9250385307940339,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,6,2,0.05748536576816572
1,1,0,1,1.125056875803025,1,1,1.0299255301840309,1.5278895495977707,1,-0.22933382061083357,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,5,4,0.016669858458538623
1,1,0,1,-0.0965540357978854,1,1,0.9734244321783826,0.25884894335038755,1,-0.2580749629513303,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,3,0.03279917696908403
0,1,1,1,-1.2774445836787656,1,1,-0.3327480099521901,-0.9816250689167358,1,-1.510005310194732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0.9820627802690582
1,0,1,1,0.26992923768238775,1,1,1.0266019361836989,0.6526488165052885,1,0.415651226618549,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3,0.02543849150942142
0,1,1,1,-1.2774445836787656,1,1,0.9917041991802098,-0.964043929609966,1,-0.310485281336942,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,1,0.9895397489539749
0,0,0,1,-0.055833672077855064,1,1,1.1346187411944968,0.27863599725022786,1,-0.2961147101666936,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,5,3,0.03395941352195859
1,0,1,1,-1.1960038562387048,1,1,0.37517751211857825,-0.9035136331761183,1,-1.2428817519712918,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.3266752577319587
1,0,1,1,-1.2774445836787656,1,1,0.1657910900976468,-0.9750073251375251,1,0.5551302997415478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.9858657243816255
1,1,0,0,-1.0331224013585834,0,1,-1.0057757950194701,-0.8825795036878816,1,-0.7441383995920838,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0.12310437109723461
1,1,0,1,1.1657772395230555,1,1,1.3556377422165908,1.7654886104173673,1,0.5162452248102876,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,6,5,0.01680077040008277
0,1,1,0,0.26992923768238775,0,0,-1.152013931034089,-0.5066695978827807,1,-1.0941040739734265,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0.0265830610262298
1,1,0,1,-0.9109613101984924,1,1,0.18407085709947407,-0.6800986031899635,1,-1.8920934377801593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.09510281385281384
0,1,1,1,-1.2774445836787656,1,1,0.5131066631323666,-0.9703969636380083,1,-1.1363704597682744,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.9876847290640394
0,1,0,1,1.4100994218432374,1,1,0.9833952141793793,1.79195958553421,1,-0.044207050829398756,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,5,5,0.014875954875481871
1,1,0,0,-1.0738427650786138,1,1,-0.6700928009859131,-0.8907193285363109,1,0.10541595488436364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1703590527119939
0,1,1,1,-1.2774445836787656,1,1,-1.5009913010689746,-0.9971326485060197,1,-0.16508891420266442,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.9514563106796117
0,0,1,1,0.025607055362205634,1,1,1.5184938482328711,0.6069422661368727,1,-0.8447323977838224,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,7,3,0.030206894665590945
1,1,1,1,-1.2367242199587352,1,0,0.19736523310080326,-0.9437053970618583,1,0.7749155058747581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.4989414255469302
1,0,0,1,-1.0331224013585834,1,1,1.1462513201956595,-0.7121946605191356,1,-1.6173619301136464,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5,1,0.14892340010503413
1,1,0,1,-1.2774445836787656,1,1,0.6659919871476498,-0.9683675222123835,1,-1.4990160498880716,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,0.9883449883449883
1,1,1,1,0.7992939660427822,1,1,1.3373579752147637,1.3884536881698006,1,0.1941753650535447,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,6,4,0.01934467606879335
1,1,1,1,-0.4223169455581282,1,1,-0.3427187919531868,-0.5084122704113062,1,-1.6528656941813187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.04825630345194311
0,1,0,1,0.5956921474426305,1,1,0.682609957149311,0.779091840980075,1,-0.650307023127521,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,3,0.021079164246969713
0,1,1,1,0.025607055362205634,1,1,0.6177998741428321,0.2109364783889018,1,0.8924160583844359,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0.03021186363883502
1,1,1,1,-0.5851984004382496,0,1,-1.0390117350227925,-0.7410700825424252,1,0.9076319572705812,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0.05574043261231281
1,1,1,1,-0.3408762181180675,1,1,0.8504514541660894,-0.018191870393304842,1,0.9684955528151625,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,0.04034382674704175
1,1,0,1,-1.2774445836787656,1,1,0.8637458301674186,-0.96574248384663,1,0.8957973692480238,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,0.989100817438692
0,1,1,1,-1.1552834925186746,1,0,0.8255244991635975,-0.8444612995196277,1,0.24404970029146553,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0.2443747443065594
1,1,1,1,-1.2367242199587352,0,1,-0.5155456799704636,-0.9659189570140757,1,1.162075599755567,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,1,0.5391351943076081
1,1,1,0,-1.2774445836787656,1,0,-1.4960059100684764,-0.9970664710682275,1,-1.512541293342423,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.9518072289156626
0,1,1,1,-0.5444780367182193,1,1,1.0099839661820376,-0.21639329658066667,1,1.2085686241298998,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,2,0.05314900153609831
1,1,1,1,-0.4223169455581282,1,1,1.2160467942026365,0.01648510700975942,1,0.24827633887095032,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0.04372115094258228
0,1,1,1,-1.1552834925186746,1,1,0.17576187209864347,-0.8880281127327652,1,-0.6765121823203268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.261478163493841
1,1,0,1,-1.1552834925186746,1,1,0.32864719611392706,-0.8728073020405804,1,-0.3273918356548813,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.24685846560846564
1,1,1,1,-1.1552834925186746,1,0,-0.4773243489666429,-0.9146314427251924,1,-0.0010953373186536565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.24277456647398843
